Date,Close
22-Sep-2020,"2,541"
21-Sep-2020,"2,611"
18-Sep-2020,"2,623"
17-Sep-2020,"2,585"
16-Sep-2020,"2,589"
15-Sep-2020,"2,694"
14-Sep-2020,"2,556"
11-Sep-2020,"2,548"
10-Sep-2020,"2,537"
09-Sep-2020,"2,562"
08-Sep-2020,"2,555"
04-Sep-2020,"2,595"
03-Sep-2020,"2,634"
02-Sep-2020,"2,681"
01-Sep-2020,"2,666"
31-Aug-2020,"2,654"
28-Aug-2020,"2,623"
27-Aug-2020,"2,539"
26-Aug-2020,"2,476"
25-Aug-2020,"2,487"
24-Aug-2020,"2,459"
21-Aug-2020,"2,409"
20-Aug-2020,"2,400"
19-Aug-2020,"2,460"
18-Aug-2020,"2,445"
17-Aug-2020,"2,429"
14-Aug-2020,"2,454"
13-Aug-2020,"2,480"
12-Aug-2020,"2,465"
11-Aug-2020,"2,448"
10-Aug-2020,"2,488"
07-Aug-2020,"2,523"
06-Aug-2020,"2,494"
05-Aug-2020,"2,474"
04-Aug-2020,"2,447"
03-Aug-2020,"2,461"
31-Jul-2020,"2,399"
30-Jul-2020,"2,345"
29-Jul-2020,"2,335"
28-Jul-2020,"2,281"
27-Jul-2020,"2,279"
24-Jul-2020,"2,222"
23-Jul-2020,"2,201"
22-Jul-2020,"2,205"
21-Jul-2020,"2,178"
20-Jul-2020,"2,212"
17-Jul-2020,"2,169"
16-Jul-2020,"2,161"
15-Jul-2020,"2,135"
14-Jul-2020,"2,155"
13-Jul-2020,"2,193"
10-Jul-2020,"2,160"
09-Jul-2020,"2,149"
08-Jul-2020,"2,100"
07-Jul-2020,"2,148"
06-Jul-2020,"2,152"
02-Jul-2020,"2,179"
01-Jul-2020,"2,169"
30-Jun-2020,"2,186"
29-Jun-2020,"2,238"
26-Jun-2020,"2,277"
25-Jun-2020,"2,386"
24-Jun-2020,"2,306"
23-Jun-2020,"2,290"
22-Jun-2020,"2,270"
19-Jun-2020,"2,252"
18-Jun-2020,"2,270"
17-Jun-2020,"2,230"
16-Jun-2020,"2,269"
15-Jun-2020,"2,266"
12-Jun-2020,"2,319"
11-Jun-2020,"2,291"
10-Jun-2020,"2,394"
09-Jun-2020,"2,419"
08-Jun-2020,"2,373"
05-Jun-2020,"2,384"
04-Jun-2020,"2,377"
03-Jun-2020,"2,378"
02-Jun-2020,"2,382"
01-Jun-2020,"2,455"
29-May-2020,"2,408"
28-May-2020,"2,387"
27-May-2020,"2,321"
26-May-2020,"2,355"
22-May-2020,"2,352"
21-May-2020,"2,315"
20-May-2020,"2,376"
19-May-2020,"2,406"
18-May-2020,"2,379"
15-May-2020,"2,375"
14-May-2020,"2,387"
13-May-2020,"2,456"
12-May-2020,"2,402"
11-May-2020,"2,463"
08-May-2020,"2,400"
07-May-2020,"2,381"
06-May-2020,"2,363"
05-May-2020,"2,378"
04-May-2020,"2,387"
01-May-2020,"2,402"
30-Apr-2020,"2,414"
29-Apr-2020,"2,377"
28-Apr-2020,"2,342"
27-Apr-2020,"2,330"
24-Apr-2020,"2,323"
23-Apr-2020,"2,363"
22-Apr-2020,"2,375"
21-Apr-2020,"2,318"
20-Apr-2020,"2,358"
17-Apr-2020,"2,368"
16-Apr-2020,"2,258"
15-Apr-2020,"2,229"
14-Apr-2020,"2,288"
13-Apr-2020,"2,272"
09-Apr-2020,"2,311"
08-Apr-2020,"2,372"
07-Apr-2020,"2,392"
06-Apr-2020,"2,348"
03-Apr-2020,"2,260"
02-Apr-2020,"2,278"
01-Apr-2020,"2,237"
31-Mar-2020,"2,259"
30-Mar-2020,"2,271"
27-Mar-2020,"2,269"
26-Mar-2020,"2,262"
25-Mar-2020,"2,258"
24-Mar-2020,"2,267"
23-Mar-2020,"2,242"
20-Mar-2020,"2,231"
19-Mar-2020,"2,229"
18-Mar-2020,"2,274"
17-Mar-2020,"2,313"
16-Mar-2020,"2,331"
13-Mar-2020,"2,425"
12-Mar-2020,"2,495"
11-Mar-2020,"2,625"
10-Mar-2020,"2,577"
09-Mar-2020,"2,545"
06-Mar-2020,"2,561"
05-Mar-2020,"2,597"
04-Mar-2020,"2,626"
03-Mar-2020,"2,653"
02-Mar-2020,"2,661"
28-Feb-2020,"2,672"
27-Feb-2020,"2,745"
26-Feb-2020,"2,739"
25-Feb-2020,"2,806"
24-Feb-2020,"2,801"
21-Feb-2020,"2,843"
20-Feb-2020,"2,860"
19-Feb-2020,"2,847"
18-Feb-2020,"2,846"
14-Feb-2020,"2,886"
13-Feb-2020,"2,895"
12-Feb-2020,"2,868"
11-Feb-2020,"2,876"
10-Feb-2020,"2,878"
07-Feb-2020,"2,898"
06-Feb-2020,"2,865"
05-Feb-2020,"2,815"
04-Feb-2020,"2,781"
03-Feb-2020,"2,756"
31-Jan-2020,"2,801"
30-Jan-2020,"2,830"
29-Jan-2020,"2,754"
28-Jan-2020,"2,730"
27-Jan-2020,"2,759"
24-Jan-2020,"2,758"
23-Jan-2020,"2,790"
22-Jan-2020,"2,821"
21-Jan-2020,"2,836"
17-Jan-2020,"2,817"
16-Jan-2020,"2,736"
15-Jan-2020,"2,711"
14-Jan-2020,"2,671"
13-Jan-2020,"2,602"
10-Jan-2020,"2,602"
09-Jan-2020,"2,560"
08-Jan-2020,"2,510"
07-Jan-2020,"2,541"
06-Jan-2020,"2,497"
03-Jan-2020,"2,529"
02-Jan-2020,"2,539"
31-Dec-2019,"2,541"
30-Dec-2019,"2,469"
27-Dec-2019,"2,500"
26-Dec-2019,"2,411"
24-Dec-2019,"2,450"
23-Dec-2019,"2,436"
20-Dec-2019,"2,432"
19-Dec-2019,"2,456"
18-Dec-2019,"2,521"
17-Dec-2019,"2,550"
16-Dec-2019,"2,566"
13-Dec-2019,"2,572"
12-Dec-2019,"2,521"
11-Dec-2019,"2,568"
10-Dec-2019,"2,585"
09-Dec-2019,"2,601"
06-Dec-2019,"2,607"
05-Dec-2019,"2,580"
04-Dec-2019,"2,547"
03-Dec-2019,"2,565"
02-Dec-2019,"2,544"
29-Nov-2019,"2,568"
27-Nov-2019,"2,597"
26-Nov-2019,"2,656"
25-Nov-2019,"2,598"
22-Nov-2019,"2,617"
21-Nov-2019,"2,642"
20-Nov-2019,"2,628"
19-Nov-2019,"2,653"
18-Nov-2019,"2,664"
15-Nov-2019,"2,681"
14-Nov-2019,"2,669"
13-Nov-2019,"2,655"
12-Nov-2019,"2,620"
11-Nov-2019,"2,514"
08-Nov-2019,"2,498"
07-Nov-2019,"2,450"
06-Nov-2019,"2,472"
05-Nov-2019,"2,500"
04-Nov-2019,"2,506"
01-Nov-2019,"2,501"
31-Oct-2019,"2,446"
30-Oct-2019,"2,496"
29-Oct-2019,"2,524"
28-Oct-2019,"2,504"
25-Oct-2019,"2,483"
24-Oct-2019,"2,501"
23-Oct-2019,"2,495"
22-Oct-2019,"2,484"
21-Oct-2019,"2,506"
18-Oct-2019,"2,513"
17-Oct-2019,"2,511"
16-Oct-2019,"2,534"
15-Oct-2019,"2,542"
14-Oct-2019,"2,470"
11-Oct-2019,"2,523"
10-Oct-2019,"2,477"
09-Oct-2019,"2,426"
08-Oct-2019,"2,468"
07-Oct-2019,"2,444"
04-Oct-2019,"2,491"
03-Oct-2019,"2,532"
02-Oct-2019,"2,495"
01-Oct-2019,"2,462"
30-Sep-2019,"2,456"
27-Sep-2019,"2,491"
26-Sep-2019,"2,507"
25-Sep-2019,"2,480"
24-Sep-2019,"2,453"
23-Sep-2019,"2,467"
20-Sep-2019,"2,479"
19-Sep-2019,"2,475"
18-Sep-2019,"2,409"
17-Sep-2019,"2,397"
16-Sep-2019,"2,377"
13-Sep-2019,"2,337"
12-Sep-2019,"2,319"
11-Sep-2019,"2,304"
10-Sep-2019,"2,287"
09-Sep-2019,"2,304"
06-Sep-2019,"2,277"
05-Sep-2019,"2,245"
04-Sep-2019,"2,269"
03-Sep-2019,"2,245"
30-Aug-2019,"2,222"
29-Aug-2019,"2,185"
28-Aug-2019,"2,243"
27-Aug-2019,"2,247"
26-Aug-2019,"2,238"
23-Aug-2019,"2,238"
22-Aug-2019,"2,230"
21-Aug-2019,"2,207"
20-Aug-2019,"2,174"
19-Aug-2019,"2,191"
16-Aug-2019,"2,187"
15-Aug-2019,"2,198"
14-Aug-2019,"2,204"
13-Aug-2019,"2,206"
12-Aug-2019,"2,245"
09-Aug-2019,"2,242"
08-Aug-2019,"2,254"
07-Aug-2019,"2,266"
06-Aug-2019,"2,303"
05-Aug-2019,"2,346"
02-Aug-2019,"2,361"
01-Aug-2019,"2,377"
31-Jul-2019,"2,400"
30-Jul-2019,"2,427"
29-Jul-2019,"2,434"
26-Jul-2019,"2,445"
25-Jul-2019,"2,488"
24-Jul-2019,"2,512"
23-Jul-2019,"2,519"
22-Jul-2019,"2,561"
19-Jul-2019,"2,499"
18-Jul-2019,"2,473"
17-Jul-2019,"2,458"
16-Jul-2019,"2,429"
15-Jul-2019,"2,420"
12-Jul-2019,"2,503"
11-Jul-2019,"2,491"
10-Jul-2019,"2,509"
09-Jul-2019,"2,522"
08-Jul-2019,"2,577"
05-Jul-2019,"2,463"
03-Jul-2019,"2,433"
02-Jul-2019,"2,472"
01-Jul-2019,"2,501"
28-Jun-2019,"2,425"
27-Jun-2019,"2,453"
26-Jun-2019,"2,461"
25-Jun-2019,"2,464"
24-Jun-2019,"2,487"
21-Jun-2019,"2,502"
20-Jun-2019,"2,446"
19-Jun-2019,"2,513"
18-Jun-2019,"2,500"
17-Jun-2019,"2,479"
14-Jun-2019,"2,496"
13-Jun-2019,"2,510"
12-Jun-2019,"2,541"
11-Jun-2019,"2,504"
10-Jun-2019,"2,503"
07-Jun-2019,"2,466"
06-Jun-2019,"2,432"
05-Jun-2019,"2,405"
04-Jun-2019,"2,372"
03-Jun-2019,"2,357"
31-May-2019,"2,406"
30-May-2019,"2,434"
29-May-2019,"2,445"
28-May-2019,"2,456"
24-May-2019,"2,462"
23-May-2019,"2,428"
22-May-2019,"2,414"
21-May-2019,"2,437"
20-May-2019,"2,383"
17-May-2019,"2,354"
16-May-2019,"2,364"
15-May-2019,"2,321"
14-May-2019,"2,293"
13-May-2019,"2,287"
10-May-2019,"2,312"
09-May-2019,"2,336"
08-May-2019,"2,305"
07-May-2019,"2,301"
06-May-2019,"2,340"
03-May-2019,"2,379"
02-May-2019,"2,374"
01-May-2019,"2,315"
30-Apr-2019,"2,359"
29-Apr-2019,"2,383"
26-Apr-2019,"2,335"
25-Apr-2019,"2,285"
24-Apr-2019,"2,248"
23-Apr-2019,"2,292"
22-Apr-2019,"2,342"
18-Apr-2019,"2,372"
17-Apr-2019,"2,403"
16-Apr-2019,"2,346"
15-Apr-2019,"2,396"
12-Apr-2019,"2,407"
11-Apr-2019,"2,378"
10-Apr-2019,"2,423"
09-Apr-2019,"2,418"
08-Apr-2019,"2,412"
05-Apr-2019,"2,410"
04-Apr-2019,"2,400"
03-Apr-2019,"2,375"
02-Apr-2019,"2,350"
01-Apr-2019,"2,311"
29-Mar-2019,"2,270"
28-Mar-2019,"2,254"
27-Mar-2019,"2,246"
26-Mar-2019,"2,235"
25-Mar-2019,"2,219"
22-Mar-2019,"2,170"
21-Mar-2019,"2,146"
20-Mar-2019,"2,159"
19-Mar-2019,"2,215"
18-Mar-2019,"2,211"
15-Mar-2019,"2,212"
14-Mar-2019,"2,214"
13-Mar-2019,"2,216"
12-Mar-2019,"2,217"
11-Mar-2019,"2,202"
08-Mar-2019,"2,198"
07-Mar-2019,"2,182"
06-Mar-2019,"2,245"
05-Mar-2019,"2,157"
04-Mar-2019,"2,156"
01-Mar-2019,"2,217"
28-Feb-2019,"2,247"
27-Feb-2019,"2,313"
26-Feb-2019,"2,276"
25-Feb-2019,"2,256"
22-Feb-2019,"2,288"
21-Feb-2019,"2,275"
20-Feb-2019,"2,317"
19-Feb-2019,"2,350"
15-Feb-2019,"2,339"
14-Feb-2019,"2,270"
13-Feb-2019,"2,287"
12-Feb-2019,"2,270"
11-Feb-2019,"2,265"
08-Feb-2019,"2,235"
07-Feb-2019,"2,254"
06-Feb-2019,"2,280"
05-Feb-2019,"2,250"
04-Feb-2019,"2,263"
01-Feb-2019,"2,209"
31-Jan-2019,"2,209"
30-Jan-2019,"2,213"
29-Jan-2019,"2,251"
28-Jan-2019,"2,284"
25-Jan-2019,"2,264"
24-Jan-2019,"2,289"
23-Jan-2019,"2,279"
22-Jan-2019,"2,281"
18-Jan-2019,"2,340"
17-Jan-2019,"2,369"
16-Jan-2019,"2,355"
15-Jan-2019,"2,310"
14-Jan-2019,"2,375"
11-Jan-2019,"2,388"
10-Jan-2019,"2,407"
09-Jan-2019,"2,395"
08-Jan-2019,"2,425"
07-Jan-2019,"2,447"
04-Jan-2019,"2,398"
03-Jan-2019,"2,435"
02-Jan-2019,"2,426"
31-Dec-2018,"2,449"
28-Dec-2018,"2,437"
27-Dec-2018,"2,402"
26-Dec-2018,"2,454"
24-Dec-2018,"2,337"
21-Dec-2018,"2,290"
20-Dec-2018,"2,289"
19-Dec-2018,"2,327"
18-Dec-2018,"2,286"
17-Dec-2018,"2,245"
14-Dec-2018,"2,245"
13-Dec-2018,"2,250"
12-Dec-2018,"2,162"
11-Dec-2018,"2,116"
10-Dec-2018,"2,206"
07-Dec-2018,"2,225"
06-Dec-2018,"2,128"
05-Dec-2018,"2,110"
04-Dec-2018,"2,187"
03-Dec-2018,"2,203"
30-Nov-2018,"2,203"
29-Nov-2018,"2,165"
28-Nov-2018,"2,121"
27-Nov-2018,"2,145"
26-Nov-2018,"2,116"
23-Nov-2018,"2,122"
21-Nov-2018,"2,145"
20-Nov-2018,"2,190"
19-Nov-2018,"2,206"
16-Nov-2018,"2,234"
15-Nov-2018,"2,219"
14-Nov-2018,"2,210"
13-Nov-2018,"2,255"
12-Nov-2018,"2,248"
09-Nov-2018,"2,287"
08-Nov-2018,"2,292"
07-Nov-2018,"2,399"
06-Nov-2018,"2,388"
05-Nov-2018,"2,335"
02-Nov-2018,"2,301"
01-Nov-2018,"2,287"
31-Oct-2018,"2,253"
30-Oct-2018,"2,238"
29-Oct-2018,"2,216"
26-Oct-2018,"2,262"
25-Oct-2018,"2,217"
24-Oct-2018,"2,155"
23-Oct-2018,"2,208"
22-Oct-2018,"2,235"
19-Oct-2018,"2,183"
18-Oct-2018,"2,169"
17-Oct-2018,"2,238"
16-Oct-2018,"2,205"
15-Oct-2018,"2,159"
12-Oct-2018,"2,177"
11-Oct-2018,"2,123"
10-Oct-2018,"2,115"
09-Oct-2018,"2,143"
08-Oct-2018,"2,109"
05-Oct-2018,"2,048"
04-Oct-2018,"2,034"
03-Oct-2018,"2,041"
02-Oct-2018,"2,097"
01-Oct-2018,"2,012"
28-Sep-2018,"2,082"
27-Sep-2018,"2,140"
26-Sep-2018,"2,176"
25-Sep-2018,"2,215"
24-Sep-2018,"2,255"
21-Sep-2018,"2,196"
20-Sep-2018,"2,226"
19-Sep-2018,"2,217"
18-Sep-2018,"2,258"
17-Sep-2018,"2,253"
14-Sep-2018,"2,238"
13-Sep-2018,"2,315"
12-Sep-2018,"2,325"
11-Sep-2018,"2,284"
10-Sep-2018,"2,300"
07-Sep-2018,"2,259"
06-Sep-2018,"2,281"
05-Sep-2018,"2,311"
04-Sep-2018,"2,332"
31-Aug-2018,"2,336"
30-Aug-2018,"2,275"
29-Aug-2018,"2,349"
28-Aug-2018,"2,320"
27-Aug-2018,"2,346"
24-Aug-2018,"2,364"
23-Aug-2018,"2,337"
22-Aug-2018,"2,313"
21-Aug-2018,"2,259"
20-Aug-2018,"2,195"
17-Aug-2018,"2,149"
16-Aug-2018,"2,158"
15-Aug-2018,"2,140"
14-Aug-2018,"2,150"
13-Aug-2018,"2,148"
10-Aug-2018,"2,118"
09-Aug-2018,"2,129"
08-Aug-2018,"2,150"
07-Aug-2018,"2,140"
06-Aug-2018,"2,170"
03-Aug-2018,"2,114"
02-Aug-2018,"2,138"
01-Aug-2018,"2,129"
31-Jul-2018,"2,220"
30-Jul-2018,"2,275"
27-Jul-2018,"2,272"
26-Jul-2018,"2,344"
25-Jul-2018,"2,278"
24-Jul-2018,"2,286"
23-Jul-2018,"2,327"
20-Jul-2018,"2,344"
19-Jul-2018,"2,321"
18-Jul-2018,"2,364"
17-Jul-2018,"2,418"
16-Jul-2018,"2,406"
13-Jul-2018,"2,513"
12-Jul-2018,"2,485"
11-Jul-2018,"2,480"
10-Jul-2018,"2,501"
09-Jul-2018,"2,443"
06-Jul-2018,"2,465"
05-Jul-2018,"2,482"
03-Jul-2018,"2,454"
02-Jul-2018,"2,501"
29-Jun-2018,"2,512"
28-Jun-2018,"2,451"
27-Jun-2018,"2,380"
26-Jun-2018,"2,472"
25-Jun-2018,"2,480"
22-Jun-2018,"2,514"
21-Jun-2018,"2,513"
20-Jun-2018,"2,553"
19-Jun-2018,"2,453"
18-Jun-2018,"2,476"
15-Jun-2018,"2,519"
14-Jun-2018,"2,433"
13-Jun-2018,"2,391"
12-Jun-2018,"2,444"
11-Jun-2018,"2,408"
08-Jun-2018,"2,429"
07-Jun-2018,"2,328"
06-Jun-2018,"2,357"
05-Jun-2018,"2,356"
04-Jun-2018,"2,410"
01-Jun-2018,"2,505"
31-May-2018,"2,507"
30-May-2018,"2,584"
29-May-2018,"2,553"
25-May-2018,"2,607"
24-May-2018,"2,647"
23-May-2018,"2,661"
22-May-2018,"2,628"
21-May-2018,"2,648"
18-May-2018,"2,708"
17-May-2018,"2,666"
16-May-2018,"2,755"
15-May-2018,"2,674"
14-May-2018,"2,779"
11-May-2018,"2,805"
10-May-2018,"2,762"
09-May-2018,"2,770"
08-May-2018,"2,773"
07-May-2018,"2,848"
04-May-2018,"2,777"
03-May-2018,"2,841"
02-May-2018,"2,813"
01-May-2018,"2,894"
30-Apr-2018,"2,825"
27-Apr-2018,"2,831"
26-Apr-2018,"2,802"
25-Apr-2018,"2,836"
24-Apr-2018,"2,815"
23-Apr-2018,"2,726"
20-Apr-2018,"2,729"
19-Apr-2018,"2,799"
18-Apr-2018,"2,800"
17-Apr-2018,"2,704"
16-Apr-2018,"2,704"
13-Apr-2018,"2,576"
12-Apr-2018,"2,564"
11-Apr-2018,"2,580"
10-Apr-2018,"2,531"
09-Apr-2018,"2,553"
06-Apr-2018,"2,498"
05-Apr-2018,"2,539"
04-Apr-2018,"2,525"
03-Apr-2018,"2,536"
02-Apr-2018,"2,669"
29-Mar-2018,"2,584"
28-Mar-2018,"2,629"
27-Mar-2018,"2,583"
26-Mar-2018,"2,656"
23-Mar-2018,"2,642"
22-Mar-2018,"2,560"
21-Mar-2018,"2,549"
20-Mar-2018,"2,505"
19-Mar-2018,"2,472"
16-Mar-2018,"2,547"
15-Mar-2018,"2,557"
14-Mar-2018,"2,556"
13-Mar-2018,"2,532"
12-Mar-2018,"2,546"
09-Mar-2018,"2,465"
08-Mar-2018,"2,493"
07-Mar-2018,"2,443"
06-Mar-2018,"2,441"
05-Mar-2018,"2,446"
02-Mar-2018,"2,313"
01-Mar-2018,"2,250"
28-Feb-2018,"2,218"
27-Feb-2018,"2,227"
26-Feb-2018,"2,215"
23-Feb-2018,"2,194"
22-Feb-2018,"2,146"
21-Feb-2018,"2,173"
20-Feb-2018,"2,148"
16-Feb-2018,"2,134"
15-Feb-2018,"2,134"
14-Feb-2018,"2,084"
13-Feb-2018,"2,036"
12-Feb-2018,"2,007"
09-Feb-2018,"2,060"
08-Feb-2018,"2,060"
07-Feb-2018,"2,037"
06-Feb-2018,"2,065"
05-Feb-2018,"2,074"
02-Feb-2018,"2,085"
01-Feb-2018,"2,040"
31-Jan-2018,"2,020"
30-Jan-2018,"1,994"
29-Jan-2018,"1,969"
26-Jan-2018,"2,010"
25-Jan-2018,"1,984"
24-Jan-2018,"1,979"
23-Jan-2018,"1,953"
22-Jan-2018,"1,961"
19-Jan-2018,"1,955"
18-Jan-2018,"2,004"
17-Jan-2018,"2,001"
16-Jan-2018,"1,951"
12-Jan-2018,"1,928"
11-Jan-2018,"1,940"
10-Jan-2018,"1,948"
09-Jan-2018,"1,906"
08-Jan-2018,"1,916"
05-Jan-2018,"1,898"
04-Jan-2018,"1,908"
03-Jan-2018,"1,908"
02-Jan-2018,"1,935"
29-Dec-2017,"1,893"
28-Dec-2017,"1,909"
27-Dec-2017,"1,861"
26-Dec-2017,"1,848"
22-Dec-2017,"1,815"
21-Dec-2017,"1,908"
20-Dec-2017,"1,925"
19-Dec-2017,"1,905"
18-Dec-2017,"1,915"
15-Dec-2017,"1,874"
14-Dec-2017,"1,890"
13-Dec-2017,"1,888"
12-Dec-2017,"1,867"
11-Dec-2017,"1,912"
08-Dec-2017,"1,887"
07-Dec-2017,"1,880"
06-Dec-2017,"1,906"
05-Dec-2017,"1,932"
04-Dec-2017,"2,003"
01-Dec-2017,"2,041"
30-Nov-2017,"2,049"
29-Nov-2017,"2,106"
28-Nov-2017,"2,049"
27-Nov-2017,"2,067"
24-Nov-2017,"2,107"
22-Nov-2017,"2,124"
21-Nov-2017,"2,110"
20-Nov-2017,"2,089"
17-Nov-2017,"2,131"
16-Nov-2017,"2,140"
15-Nov-2017,"2,129"
14-Nov-2017,"2,155"
13-Nov-2017,"2,201"
10-Nov-2017,"2,212"
09-Nov-2017,"2,185"
08-Nov-2017,"2,188"
07-Nov-2017,"2,139"
06-Nov-2017,"2,109"
03-Nov-2017,"2,056"
02-Nov-2017,"2,055"
01-Nov-2017,"2,119"
31-Oct-2017,"2,089"
30-Oct-2017,"2,111"
27-Oct-2017,"2,104"
26-Oct-2017,"2,119"
25-Oct-2017,"2,085"
24-Oct-2017,"2,089"
23-Oct-2017,"2,120"
20-Oct-2017,"2,132"
19-Oct-2017,"2,133"
18-Oct-2017,"2,074"
17-Oct-2017,"2,075"
16-Oct-2017,"2,057"
13-Oct-2017,"2,099"
12-Oct-2017,"2,102"
11-Oct-2017,"2,109"
10-Oct-2017,"2,061"
09-Oct-2017,"2,023"
06-Oct-2017,"2,093"
05-Oct-2017,"2,088"
04-Oct-2017,"2,079"
03-Oct-2017,"2,074"
02-Oct-2017,"2,031"
29-Sep-2017,"2,034"
28-Sep-2017,"1,980"
27-Sep-2017,"2,011"
26-Sep-2017,"1,970"
25-Sep-2017,"1,972"
22-Sep-2017,"1,984"
21-Sep-2017,"2,021"
20-Sep-2017,"2,002"
19-Sep-2017,"1,975"
18-Sep-2017,"1,986"
15-Sep-2017,"2,016"
14-Sep-2017,"1,973"
13-Sep-2017,"1,990"
12-Sep-2017,"1,951"
11-Sep-2017,"1,934"
08-Sep-2017,"1,933"
07-Sep-2017,"1,906"
06-Sep-2017,"1,917"
05-Sep-2017,"1,946"
01-Sep-2017,"1,947"
31-Aug-2017,"1,926"
30-Aug-2017,"1,924"
29-Aug-2017,"1,959"
28-Aug-2017,"1,997"
25-Aug-2017,"1,933"
24-Aug-2017,"1,895"
23-Aug-2017,"1,871"
22-Aug-2017,"1,886"
21-Aug-2017,"1,892"
18-Aug-2017,"1,878"
17-Aug-2017,"1,869"
16-Aug-2017,"1,839"
15-Aug-2017,"1,865"
14-Aug-2017,"1,920"
11-Aug-2017,"1,977"
10-Aug-2017,"1,965"
09-Aug-2017,"2,005"
08-Aug-2017,"2,028"
07-Aug-2017,"2,042"
04-Aug-2017,"2,021"
03-Aug-2017,"2,086"
02-Aug-2017,"2,082"
01-Aug-2017,"2,052"
31-Jul-2017,"2,087"
28-Jul-2017,"2,086"
27-Jul-2017,"2,034"
26-Jul-2017,"1,944"
25-Jul-2017,"1,963"
24-Jul-2017,"2,005"
21-Jul-2017,"2,005"
20-Jul-2017,"1,993"
19-Jul-2017,"1,979"
18-Jul-2017,"1,947"
17-Jul-2017,"1,946"
14-Jul-2017,"1,915"
13-Jul-2017,"1,872"
12-Jul-2017,"1,821"
11-Jul-2017,"1,817"
10-Jul-2017,"1,838"
07-Jul-2017,"1,872"
06-Jul-2017,"1,927"
05-Jul-2017,"1,947"
03-Jul-2017,"1,958"
30-Jun-2017,"1,940"
29-Jun-2017,"1,861"
28-Jun-2017,"1,884"
27-Jun-2017,"1,863"
26-Jun-2017,"1,845"
23-Jun-2017,"1,879"
22-Jun-2017,"1,823"
21-Jun-2017,"1,853"
20-Jun-2017,"1,918"
19-Jun-2017,"1,934"
16-Jun-2017,"2,028"
15-Jun-2017,"2,069"
14-Jun-2017,"2,075"
13-Jun-2017,"2,056"
12-Jun-2017,"2,088"
09-Jun-2017,"2,038"
08-Jun-2017,"1,989"
07-Jun-2017,"1,983"
06-Jun-2017,"1,997"
05-Jun-2017,"2,005"
02-Jun-2017,"2,017"
01-Jun-2017,"2,038"
31-May-2017,"2,056"
30-May-2017,"2,046"
26-May-2017,"1,923"
25-May-2017,"1,889"
24-May-2017,"1,908"
23-May-2017,"2,030"
22-May-2017,"2,046"
19-May-2017,"2,041"
18-May-2017,"2,093"
17-May-2017,"2,064"
16-May-2017,"2,048"
15-May-2017,"2,041"
12-May-2017,"2,015"
11-May-2017,"1,952"
10-May-2017,"1,954"
09-May-2017,"1,960"
08-May-2017,"1,955"
05-May-2017,"1,866"
04-May-2017,"1,839"
03-May-2017,"1,780"
02-May-2017,"1,805"
01-May-2017,"1,812"
28-Apr-2017,"1,841"
27-Apr-2017,"1,868"
26-Apr-2017,"1,875"
25-Apr-2017,"1,852"
24-Apr-2017,"1,816"
21-Apr-2017,"1,850"
20-Apr-2017,"1,799"
19-Apr-2017,"1,873"
18-Apr-2017,"1,916"
17-Apr-2017,"1,927"
13-Apr-2017,"1,915"
12-Apr-2017,"1,967"
11-Apr-2017,"1,988"
10-Apr-2017,"1,964"
07-Apr-2017,"2,007"
06-Apr-2017,"2,090"
05-Apr-2017,"2,113"
04-Apr-2017,"2,112"
03-Apr-2017,"2,111"
31-Mar-2017,"2,098"
30-Mar-2017,"2,099"
29-Mar-2017,"2,091"
28-Mar-2017,"2,135"
27-Mar-2017,"2,157"
24-Mar-2017,"2,139"
23-Mar-2017,"2,181"
22-Mar-2017,"2,167"
21-Mar-2017,"2,157"
20-Mar-2017,"2,120"
17-Mar-2017,"2,022"
16-Mar-2017,"2,027"
15-Mar-2017,"2,048"
14-Mar-2017,"2,058"
13-Mar-2017,"2,017"
10-Mar-2017,"1,934"
09-Mar-2017,"1,898"
08-Mar-2017,"1,912"
07-Mar-2017,"1,917"
06-Mar-2017,"1,935"
03-Mar-2017,"1,955"
02-Mar-2017,"1,928"
01-Mar-2017,"1,897"
28-Feb-2017,"1,909"
27-Feb-2017,"1,982"
24-Feb-2017,"1,994"
23-Feb-2017,"2,026"
22-Feb-2017,"1,995"
21-Feb-2017,"1,996"
17-Feb-2017,"2,000"
16-Feb-2017,"2,042"
15-Feb-2017,"1,987"
14-Feb-2017,"1,905"
13-Feb-2017,"1,925"
10-Feb-2017,"1,962"
09-Feb-2017,"1,996"
08-Feb-2017,"2,011"
07-Feb-2017,"2,017"
06-Feb-2017,"2,056"
03-Feb-2017,"2,083"
02-Feb-2017,"2,096"
01-Feb-2017,"2,112"
31-Jan-2017,"2,102"
30-Jan-2017,"2,079"
27-Jan-2017,"2,101"
26-Jan-2017,"2,140"
25-Jan-2017,"2,200"
24-Jan-2017,"2,204"
23-Jan-2017,"2,172"
20-Jan-2017,"2,146"
19-Jan-2017,"2,162"
18-Jan-2017,"2,224"
17-Jan-2017,"2,225"
13-Jan-2017,"2,195"
12-Jan-2017,"2,213"
11-Jan-2017,"2,115"
10-Jan-2017,"2,191"
09-Jan-2017,"2,168"
06-Jan-2017,"2,244"
05-Jan-2017,"2,245"
04-Jan-2017,"2,220"
03-Jan-2017,"2,152"
30-Dec-2016,"2,113"
29-Dec-2016,"2,159"
28-Dec-2016,"2,197"
27-Dec-2016,"2,231"
23-Dec-2016,"2,258"
22-Dec-2016,"2,184"
